Column,OBJECTI,ParclID,ClassCd,LivUnts,Address,Owner,TotAppr,LndAppr,ImprApp,TtAssss,LndAsss,ImprAss,LndAcrs,OWNERNM,imprvdR,mncpll_,vacant,undr_tl,fnl_scr,ecn_scr,bus_scr,env_scr,grcry_s,job_scr,prks_sc,trn_scr,trnsp_s,vacant2,undr_tl2,fnl_scr2
240,114943,14 011000020204,E1,0,783 POND ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,22500,22500,0,0,9000,0,0.0574,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.476367929,0.479434291,1,0.369565217,1,0.947368421,1,1,0.68,TRUE,FALSE,6
241,114943,14 011000020204,E1,0,783 POND ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,22500,22500,0,0,9000,0,0.0574,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.476367929,0.479434291,1,0.369565217,1,0.947368421,1,1,0.68,TRUE,FALSE,6
242,114943,14 011000020204,E1,0,783 POND ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,22500,22500,0,0,9000,0,0.0574,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.476367929,0.479434291,1,0.369565217,1,0.947368421,1,1,0.68,TRUE,FALSE,6
243,114943,14 011000020204,E1,0,783 POND ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,22500,22500,0,0,9000,0,0.0574,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.476367929,0.479434291,1,0.369565217,1,0.947368421,1,1,0.68,TRUE,FALSE,6
244,114943,14 011000020204,E1,0,783 POND ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,22500,22500,0,0,9000,0,0.0574,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.476367929,0.479434291,1,0.369565217,1,0.947368421,1,1,0.68,TRUE,FALSE,6
245,114943,14 011000020204,E1,0,783 POND ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,22500,22500,0,0,9000,0,0.0574,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.476367929,0.479434291,1,0.369565217,1,0.947368421,1,1,0.68,TRUE,FALSE,6
246,114943,14 011000020204,E1,0,783 POND ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,22500,22500,0,0,9000,0,0.0574,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.476367929,0.479434291,1,0.369565217,1,0.947368421,1,1,0.68,TRUE,FALSE,6
283,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
284,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
285,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
286,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
287,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
288,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
289,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
290,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
291,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
292,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
293,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
294,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
295,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
296,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
297,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
298,114999,14 011000030658,E1,0,267 ELM ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,26700,26700,0,0,10680,0,0.1676,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.413931283,0.485029681,1,0.315217391,1,0.973684211,1,1,0.64,TRUE,FALSE,6
363,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
364,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
365,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
366,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
367,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
368,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
369,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
370,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
371,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
372,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
373,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
374,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
375,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
376,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
377,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
378,110114,14 008300041716,E1,2,580 DELBRIDGE ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,33200,23600,9600,0,9440,3840,0.0872,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,0.710843373,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
384,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
385,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
386,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
387,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
388,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
389,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
390,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
391,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
393,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
394,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
395,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
396,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
397,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
398,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
399,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
400,110067,14 008300040940,E1,0,0 FOUNDRY ST NW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,17800,17800,0,0,7120,0,0.0758,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,1,1,1,NA,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,TRUE,FALSE,6
405,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
406,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
407,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
408,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
409,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
410,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
411,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
412,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
413,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
414,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
415,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
416,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
417,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
418,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
419,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
420,108333,14 008200080681,E1,1,555 JOSEPH E BOONE BLVD,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,18700,9700,9000,0,3880,3600,0.066,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.518716578,1,NA,1,6.351494636,0.490625071,1,0.260869565,1,1,1,1,0.6,FALSE,TRUE,6
427,343307,14 008700010022,E1,1,602 HOPE ST SW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,114700,17500,97200,0,7000,38880,0.2158,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.152571927,1,NA,1,6.346111114,0.425607681,1,0.282608696,1,0.957894737,1,1,0.68,FALSE,TRUE,6
428,343307,14 008700010022,E1,1,602 HOPE ST SW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,114700,17500,97200,0,7000,38880,0.2158,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.152571927,1,NA,1,6.346111114,0.425607681,1,0.282608696,1,0.957894737,1,1,0.68,FALSE,TRUE,6
429,343307,14 008700010022,E1,1,602 HOPE ST SW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,114700,17500,97200,0,7000,38880,0.2158,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.152571927,1,NA,1,6.346111114,0.425607681,1,0.282608696,1,0.957894737,1,1,0.68,FALSE,TRUE,6
430,343307,14 008700010022,E1,1,602 HOPE ST SW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,114700,17500,97200,0,7000,38880,0.2158,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.152571927,1,NA,1,6.346111114,0.425607681,1,0.282608696,1,0.957894737,1,1,0.68,FALSE,TRUE,6
431,343307,14 008700010022,E1,1,602 HOPE ST SW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,114700,17500,97200,0,7000,38880,0.2158,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.152571927,1,NA,1,6.346111114,0.425607681,1,0.282608696,1,0.957894737,1,1,0.68,FALSE,TRUE,6
432,343307,14 008700010022,E1,1,602 HOPE ST SW,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY INC,114700,17500,97200,0,7000,38880,0.2158,FULTON COUNTY CITY OF ATLANTA LAND BANK AUTHORITY,0.152571927,1,NA,1,6.346111114,0.425607681,1,0.282608696,1,0.957894737,1,1,0.68,FALSE,TRUE,6
